SEATS,PASSENGERS,DISTANCE,CARRIER,ORIGIN,DEST,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,MONTH
0.0,0.0,67.0,FX,ABE,EWR,626,2,2
0.0,0.0,67.0,FX,BDL,PVD,622,2,10
0.0,0.0,67.0,FX,BDL,PVD,622,2,11
0.0,0.0,67.0,FX,BDL,PVD,622,2,12
0.0,0.0,67.0,FX,EWR,ABE,691,2,5
0.0,0.0,67.0,FX,IMT,RHI,416,2,9
0.0,0.0,67.0,FX,IMT,RHI,416,2,10
0.0,0.0,67.0,FX,MKE,ORD,622,2,8
0.0,0.0,67.0,FX,MKE,ORD,622,2,12
0.0,0.0,67.0,FX,MKE,ORD,626,2,1
0.0,0.0,67.0,FX,MKE,ORD,626,2,2
0.0,0.0,67.0,FX,MKE,ORD,626,2,3
0.0,0.0,67.0,FX,MKE,ORD,626,2,4
0.0,0.0,67.0,FX,MKE,ORD,626,2,5
0.0,0.0,67.0,FX,MKE,ORD,626,2,6
0.0,0.0,67.0,FX,MKE,ORD,626,2,7
0.0,0.0,67.0,FX,MKE,ORD,626,2,8
0.0,0.0,67.0,FX,MKE,ORD,626,2,9
0.0,0.0,67.0,FX,ORD,MKE,626,2,5
0.0,0.0,67.0,FX,ORD,MKE,626,2,7
0.0,0.0,67.0,FX,ORD,MKE,626,2,9
0.0,0.0,67.0,FX,PVD,BDL,622,2,10
0.0,0.0,67.0,FX,PVD,BDL,622,2,11
0.0,0.0,67.0,FX,PVD,BDL,622,2,12
0.0,0.0,67.0,J5,JNU,PEC,35,4,5
0.0,0.0,67.0,J5,PEC,JNU,35,4,5
0.0,0.0,67.0,KO,DLG,TOG,405,2,7
0.0,0.0,68.0,5X,LAX,SBD,626,2,4
0.0,0.0,68.0,5X,LAX,SBD,626,2,5
0.0,0.0,68.0,5X,LAX,SBD,626,2,12
0.0,0.0,68.0,7S,KOT,KSM,412,2,2
0.0,0.0,68.0,7S,KOT,KSM,412,2,4
0.0,0.0,68.0,7S,KOT,KSM,412,2,6
0.0,0.0,68.0,7S,KOT,KSM,412,2,8
0.0,0.0,68.0,7S,KOT,KSM,412,2,10
0.0,0.0,68.0,7S,KOT,KSM,412,2,12
0.0,0.0,68.0,7S,RSH,KSM,412,2,9
0.0,0.0,68.0,7S,RSH,KSM,412,2,10
0.0,0.0,68.0,8C,LAX,SBD,626,2,2
0.0,0.0,68.0,F4,SJU,STT,131,1,1
0.0,0.0,68.0,F4,SJU,STT,131,1,2
0.0,0.0,68.0,F4,SJU,STT,131,1,3
0.0,0.0,68.0,F4,SJU,STT,201,1,1
0.0,0.0,68.0,F4,SJU,STT,201,1,2
0.0,0.0,68.0,F4,SJU,STT,201,1,3
0.0,0.0,68.0,F4,SJU,STT,489,1,1
0.0,0.0,68.0,F4,SJU,STT,489,1,2
0.0,0.0,68.0,F4,SJU,STT,489,1,3
0.0,0.0,68.0,F4,STT,SJU,201,1,3
0.0,0.0,68.0,F4,STT,SJU,489,1,2
0.0,0.0,68.0,F4,STT,SJU,489,1,3
0.0,0.0,68.0,FX,SCE,IDI,416,2,6
0.0,0.0,68.0,FX,SJU,STT,110,2,1
0.0,0.0,68.0,FX,SJU,STT,110,2,2
0.0,0.0,68.0,FX,SJU,STT,110,2,3
0.0,0.0,68.0,FX,SJU,STT,110,2,4
0.0,0.0,68.0,FX,SJU,STT,110,2,5
0.0,0.0,68.0,FX,SJU,STT,110,2,6
0.0,0.0,68.0,FX,SJU,STT,110,2,7
0.0,0.0,68.0,FX,SJU,STT,110,2,8
0.0,0.0,68.0,FX,SJU,STT,110,2,9
0.0,0.0,68.0,FX,SJU,STT,110,2,10
0.0,0.0,68.0,FX,SJU,STT,110,2,11
0.0,0.0,68.0,FX,SJU,STT,110,2,12
0.0,0.0,68.0,FX,SJU,STT,416,2,6
0.0,0.0,68.0,FX,STT,SJU,110,2,1
0.0,0.0,68.0,FX,STT,SJU,110,2,2
0.0,0.0,68.0,FX,STT,SJU,110,2,3
0.0,0.0,68.0,FX,STT,SJU,110,2,4
0.0,0.0,68.0,FX,STT,SJU,110,2,5
0.0,0.0,68.0,FX,STT,SJU,110,2,6
0.0,0.0,68.0,FX,STT,SJU,110,2,7
0.0,0.0,68.0,FX,STT,SJU,110,2,8
0.0,0.0,68.0,FX,STT,SJU,110,2,9
0.0,0.0,68.0,FX,STT,SJU,110,2,10
0.0,0.0,68.0,FX,STT,SJU,110,2,11
0.0,0.0,68.0,FX,STT,SJU,110,2,12
0.0,0.0,68.0,NK,STT,SJU,698,1,9
0.0,0.0,68.0,WI,LAX,SBD,820,2,8
0.0,0.0,68.0,WI,SBD,LAX,820,2,1
0.0,0.0,68.0,WI,SBD,LAX,820,2,8
0.0,0.0,69.0,8V,GAL,HSL,35,1,2
0.0,0.0,69.0,8V,HSL,GAL,35,1,2
0.0,0.0,69.0,8V,HSL,GAL,35,1,7
0.0,0.0,69.0,FX,DAY,LCK,110,2,1
0.0,0.0,69.0,FX,PLN,TVC,416,2,5
0.0,0.0,69.0,FX,PLN,TVC,416,2,11
0.0,0.0,69.0,FX,TVC,PLN,416,2,6
0.0,0.0,69.0,FX,TVC,PLN,416,2,12
0.0,0.0,69.0,GFQ,PTK,MBS,629,2,9
0.0,0.0,70.0,5V,CDL,OTZ,421,2,7
0.0,0.0,70.0,5V,OTZ,CDL,421,2,7
0.0,0.0,70.0,5X,BWI,MDT,622,2,12
0.0,0.0,70.0,5X,BWI,MDT,691,2,12
0.0,0.0,70.0,7S,CDL,OTZ,412,2,10
0.0,0.0,70.0,7S,CYF,MYU,412,2,7
0.0,0.0,70.0,7S,KWK,WNA,412,2,9
0.0,0.0,70.0,7S,MYU,CYF,412,2,6
0.0,0.0,70.0,7S,SHH,TLA,412,2,3
0.0,0.0,70.0,7S,SHH,TLA,412,2,4
0.0,0.0,70.0,7S,SHH,TLA,412,2,5
0.0,0.0,70.0,7S,SHH,TLA,412,2,10
0.0,0.0,70.0,7S,SHH,TLA,412,2,12
0.0,0.0,70.0,FX,BWI,MDT,691,2,1
0.0,0.0,70.0,FX,MDT,BWI,691,2,12
0.0,0.0,71.0,5V,AKN,DLG,655,2,1
0.0,0.0,71.0,5V,AKN,DLG,655,2,2
0.0,0.0,71.0,5V,AKN,DLG,655,2,3
0.0,0.0,71.0,5V,AKN,DLG,655,2,4
0.0,0.0,71.0,5V,AKN,DLG,655,2,5
0.0,0.0,71.0,5V,AKN,DLG,655,2,9
0.0,0.0,71.0,5V,AKN,DLG,655,2,10
0.0,0.0,71.0,5V,AKN,DLG,655,2,11
0.0,0.0,71.0,5V,AKN,DLG,655,2,12
0.0,0.0,71.0,5V,DLG,AKN,655,2,1
0.0,0.0,71.0,5V,DLG,AKN,655,2,2
0.0,0.0,71.0,5V,DLG,AKN,655,2,3
0.0,0.0,71.0,5V,DLG,AKN,655,2,4
0.0,0.0,71.0,5V,DLG,AKN,655,2,5
0.0,0.0,71.0,5V,DLG,AKN,655,2,6
0.0,0.0,71.0,5V,DLG,AKN,655,2,7
0.0,0.0,71.0,5V,DLG,AKN,655,2,8
0.0,0.0,71.0,5V,DLG,AKN,655,2,9
0.0,0.0,71.0,5V,DLG,AKN,655,2,10
0.0,0.0,71.0,5V,DLG,AKN,655,2,11
0.0,0.0,71.0,5V,DLG,AKN,655,2,12
0.0,0.0,71.0,7S,ABL,IAN,412,2,3
0.0,0.0,71.0,7S,ABL,IAN,412,2,6
0.0,0.0,71.0,7S,ABL,IAN,412,2,7
0.0,0.0,71.0,7S,ABL,IAN,412,2,8
0.0,0.0,71.0,7S,BET,KWN,412,2,1
0.0,0.0,71.0,7S,BET,KWN,412,2,2
0.0,0.0,71.0,7S,BET,KWN,412,2,3
0.0,0.0,71.0,7S,BET,KWN,412,2,4
0.0,0.0,71.0,7S,BET,KWN,412,2,5
0.0,0.0,71.0,7S,BET,KWN,412,2,6
0.0,0.0,71.0,7S,BET,KWN,412,2,7
0.0,0.0,71.0,7S,BET,KWN,412,2,8
0.0,0.0,71.0,7S,BET,KWN,412,2,9
0.0,0.0,71.0,7S,BET,KWN,412,2,10
0.0,0.0,71.0,7S,BET,KWN,412,2,11
0.0,0.0,71.0,7S,BET,KWN,412,2,12
0.0,0.0,71.0,7S,IAN,ABL,412,2,6
0.0,0.0,71.0,7S,KWN,BET,412,2,1
0.0,0.0,71.0,7S,KWN,BET,412,2,2
0.0,0.0,71.0,7S,KWN,BET,412,2,3
0.0,0.0,71.0,7S,KWN,BET,412,2,4
0.0,0.0,71.0,7S,KWN,BET,412,2,5
0.0,0.0,71.0,7S,KWN,BET,412,2,6
0.0,0.0,71.0,7S,KWN,BET,412,2,7
0.0,0.0,71.0,7S,KWN,BET,412,2,8
0.0,0.0,71.0,7S,KWN,BET,412,2,9
0.0,0.0,71.0,7S,KWN,BET,412,2,10
0.0,0.0,71.0,7S,KWN,BET,412,2,11
0.0,0.0,71.0,7S,MLL,KUK,412,2,8
0.0,0.0,71.0,7S,MLL,KUK,412,2,11
0.0,0.0,71.0,7S,RSH,BET,412,2,1
0.0,0.0,71.0,7S,RSH,BET,412,2,3
0.0,0.0,71.0,7S,RSH,BET,412,2,5
0.0,0.0,71.0,7S,RSH,BET,412,2,6
0.0,0.0,71.0,7S,RSH,BET,412,2,7
0.0,0.0,71.0,7S,RSH,BET,412,2,8
0.0,0.0,71.0,7S,RSH,BET,412,2,9
0.0,0.0,71.0,7S,RSH,BET,412,2,10
0.0,0.0,71.0,7S,RSH,BET,412,2,12
0.0,0.0,71.0,7S,SHH,WAA,412,2,1
0.0,0.0,71.0,7S,SHH,WAA,412,2,5
0.0,0.0,71.0,7S,SHH,WAA,412,2,6
0.0,0.0,71.0,7S,SHH,WAA,412,2,8
0.0,0.0,71.0,7S,SHH,WAA,412,2,9
0.0,0.0,71.0,7S,SHH,WAA,412,2,11
0.0,0.0,71.0,7S,WAA,SHH,412,2,10
0.0,0.0,71.0,AS,AKN,DLG,612,2,1
0.0,0.0,71.0,AS,AKN,DLG,612,2,2
0.0,0.0,71.0,AS,AKN,DLG,612,2,3
0.0,0.0,71.0,AS,AKN,DLG,612,2,4
0.0,0.0,71.0,AS,AKN,DLG,612,2,5
0.0,0.0,71.0,AS,AKN,DLG,612,2,11
0.0,0.0,71.0,AS,AKN,DLG,612,2,12
0.0,0.0,71.0,AS,AKN,DLG,614,2,10
0.0,0.0,71.0,AS,AKN,DLG,614,2,11
0.0,0.0,71.0,AS,AKN,DLG,614,2,12
0.0,0.0,71.0,AS,DLG,AKN,612,2,5
0.0,0.0,71.0,AS,DLG,AKN,612,2,6
0.0,0.0,71.0,AS,DLG,AKN,612,2,7
0.0,0.0,71.0,AS,DLG,AKN,612,2,8
0.0,0.0,71.0,AS,DLG,AKN,612,2,9
0.0,0.0,71.0,AS,DLG,AKN,614,2,5
0.0,0.0,71.0,AS,DLG,AKN,614,2,6
0.0,0.0,71.0,AS,DLG,AKN,614,2,7
0.0,0.0,71.0,AS,DLG,AKN,614,2,8
0.0,0.0,71.0,AS,DLG,AKN,614,2,9
0.0,0.0,71.0,EM,MVW,SEA,416,2,1
0.0,0.0,71.0,EM,MVW,SEA,416,2,2
0.0,0.0,71.0,EM,MVW,SEA,416,2,3
0.0,0.0,71.0,EM,MVW,SEA,416,2,4
0.0,0.0,71.0,EM,MVW,SEA,416,2,5
0.0,0.0,71.0,EM,MVW,SEA,416,2,6
0.0,0.0,71.0,EM,MVW,SEA,416,2,7
0.0,0.0,71.0,EM,MVW,SEA,416,2,8
0.0,0.0,71.0,EM,MVW,SEA,416,2,9
0.0,0.0,71.0,EM,MVW,SEA,416,2,10
0.0,0.0,71.0,EM,MVW,SEA,416,2,11
0.0,0.0,71.0,EM,MVW,SEA,416,2,12
0.0,0.0,71.0,EM,SEA,MVW,416,2,9
0.0,0.0,71.0,EM,YKM,PSC,416,2,9
0.0,0.0,71.0,FX,MVW,SEA,416,2,1
0.0,0.0,71.0,FX,MVW,SEA,416,2,2
0.0,0.0,71.0,FX,MVW,SEA,416,2,3
0.0,0.0,71.0,FX,MVW,SEA,416,2,4
0.0,0.0,71.0,FX,MVW,SEA,416,2,5
0.0,0.0,71.0,FX,MVW,SEA,416,2,6
0.0,0.0,71.0,FX,MVW,SEA,416,2,7
0.0,0.0,71.0,FX,MVW,SEA,416,2,8
0.0,0.0,71.0,FX,MVW,SEA,416,2,9
0.0,0.0,71.0,FX,MVW,SEA,416,2,10
0.0,0.0,71.0,FX,MVW,SEA,416,2,11
0.0,0.0,71.0,FX,MVW,SEA,416,2,12
0.0,0.0,71.0,FX,SEA,MVW,416,2,9
0.0,0.0,71.0,FX,TWF,SUN,416,2,2
0.0,0.0,71.0,FX,TWF,SUN,416,2,6
0.0,0.0,71.0,FX,TWF,SUN,416,2,7
0.0,0.0,71.0,FX,TWF,SUN,416,2,8
0.0,0.0,71.0,FX,YKM,PSC,416,2,9
0.0,0.0,71.0,KO,AKN,DLG,405,2,1
0.0,0.0,71.0,KO,AKN,DLG,405,2,7
0.0,0.0,71.0,KO,AKN,DLG,405,2,8
0.0,0.0,71.0,KO,AKN,DLG,405,2,9
0.0,0.0,71.0,KO,AKN,DLG,405,2,10
0.0,0.0,71.0,KO,AKN,DLG,405,2,11
0.0,0.0,71.0,KO,AKN,DLG,405,2,12
0.0,0.0,71.0,KO,DLG,AKN,405,2,1
0.0,0.0,71.0,KO,DLG,AKN,405,2,4
0.0,0.0,71.0,KO,DLG,AKN,405,2,6
0.0,0.0,71.0,KO,DLG,AKN,405,2,7
0.0,0.0,71.0,KO,DLG,AKN,405,2,8
0.0,0.0,71.0,KO,DLG,AKN,405,2,9
0.0,0.0,71.0,KO,NCN,TEK,405,2,3
0.0,0.0,71.0,KO,TEK,NCN,405,2,1
0.0,0.0,71.0,KO,TEK,NCN,405,2,2
0.0,0.0,71.0,KO,TEK,NCN,405,2,3
0.0,0.0,71.0,KO,TEK,NCN,405,2,4
0.0,0.0,71.0,KO,TEK,NCN,405,2,5
0.0,0.0,71.0,KO,TEK,NCN,405,2,6
0.0,0.0,71.0,KO,TEK,NCN,405,2,7
0.0,0.0,71.0,KO,TEK,NCN,405,2,8
0.0,0.0,71.0,KO,TEK,NCN,405,2,9
0.0,0.0,71.0,KO,TEK,NCN,405,2,10
0.0,0.0,71.0,KO,TEK,NCN,405,2,11
0.0,0.0,71.0,KO,TEK,NCN,405,2,12
0.0,0.0,71.0,NC,AKN,DLG,617,2,2
0.0,0.0,71.0,NC,AKN,DLG,617,2,11
0.0,0.0,71.0,NC,AKN,DLG,619,2,1
0.0,0.0,71.0,NC,DLG,AKN,614,2,1
0.0,0.0,71.0,NC,DLG,AKN,614,2,2
0.0,0.0,71.0,NC,DLG,AKN,614,2,3
0.0,0.0,71.0,NC,DLG,AKN,614,2,5
0.0,0.0,71.0,NC,DLG,AKN,617,2,2
0.0,0.0,71.0,NC,DLG,AKN,617,2,3
0.0,0.0,71.0,NC,DLG,AKN,617,2,4
0.0,0.0,71.0,NC,DLG,AKN,617,2,5
0.0,0.0,71.0,NC,DLG,AKN,617,2,6
0.0,0.0,71.0,NC,DLG,AKN,617,2,7
0.0,0.0,71.0,NC,DLG,AKN,617,2,8
0.0,0.0,71.0,NC,DLG,AKN,617,2,9
0.0,0.0,71.0,NC,DLG,AKN,617,2,10
0.0,0.0,71.0,NC,DLG,AKN,617,2,11
0.0,0.0,71.0,NC,DLG,AKN,617,2,12
0.0,0.0,71.0,NC,DLG,AKN,619,2,6
0.0,0.0,71.0,NC,DLG,AKN,619,2,7
0.0,0.0,71.0,NC,DLG,AKN,619,2,8
0.0,0.0,71.0,NC,DLG,AKN,619,2,12
0.0,0.0,72.0,7S,KLG,BET,412,2,4
0.0,0.0,72.0,7S,KLG,BET,412,2,8
0.0,0.0,72.0,7S,KLG,BET,412,2,11
0.0,0.0,72.0,7S,KVL,PHO,412,2,5
0.0,0.0,72.0,7S,MLL,AKI,412,2,7
0.0,0.0,72.0,7S,PHO,KVL,412,2,4
0.0,0.0,72.0,7S,PHO,KVL,412,2,5
0.0,0.0,72.0,7S,PHO,KVL,412,2,8
0.0,0.0,72.0,7S,PHO,KVL,412,2,9
0.0,0.0,72.0,7S,PHO,KVL,412,2,10
0.0,0.0,72.0,7S,PHO,KVL,412,2,11
0.0,0.0,72.0,7S,VAK,SXP,412,2,6
0.0,0.0,72.0,EM,CLM,SEA,416,2,1
0.0,0.0,72.0,EM,CLM,SEA,416,2,2
0.0,0.0,72.0,EM,CLM,SEA,416,2,3
0.0,0.0,72.0,EM,CLM,SEA,416,2,4
0.0,0.0,72.0,EM,CLM,SEA,416,2,5
0.0,0.0,72.0,EM,CLM,SEA,416,2,6
0.0,0.0,72.0,EM,CLM,SEA,416,2,7
0.0,0.0,72.0,EM,CLM,SEA,416,2,8
0.0,0.0,72.0,EM,CLM,SEA,416,2,9
0.0,0.0,72.0,EM,CLM,SEA,416,2,10
0.0,0.0,72.0,EM,CLM,SEA,416,2,11
0.0,0.0,72.0,EM,CLM,SEA,416,2,12
0.0,0.0,72.0,EM,SEA,CLM,416,2,1
0.0,0.0,72.0,EM,SEA,CLM,416,2,2
0.0,0.0,72.0,EM,SEA,CLM,416,2,3
0.0,0.0,72.0,EM,SEA,CLM,416,2,4
0.0,0.0,72.0,EM,SEA,CLM,416,2,5
0.0,0.0,72.0,EM,SEA,CLM,416,2,6
0.0,0.0,72.0,EM,SEA,CLM,416,2,7
0.0,0.0,72.0,EM,SEA,CLM,416,2,8
0.0,0.0,72.0,EM,SEA,CLM,416,2,9
0.0,0.0,72.0,EM,SEA,CLM,416,2,10
0.0,0.0,72.0,EM,SEA,CLM,416,2,11
0.0,0.0,72.0,EM,SEA,CLM,416,2,12
0.0,0.0,72.0,FX,CLM,SEA,416,2,1
0.0,0.0,72.0,FX,CLM,SEA,416,2,2
0.0,0.0,72.0,FX,CLM,SEA,416,2,3
0.0,0.0,72.0,FX,CLM,SEA,416,2,4
0.0,0.0,72.0,FX,CLM,SEA,416,2,5
0.0,0.0,72.0,FX,CLM,SEA,416,2,6
0.0,0.0,72.0,FX,CLM,SEA,416,2,7
0.0,0.0,72.0,FX,CLM,SEA,416,2,8
0.0,0.0,72.0,FX,CLM,SEA,416,2,9
0.0,0.0,72.0,FX,CLM,SEA,416,2,10
0.0,0.0,72.0,FX,CLM,SEA,416,2,11
0.0,0.0,72.0,FX,CLM,SEA,416,2,12
0.0,0.0,72.0,FX,HNL,LNY,110,2,8
0.0,0.0,72.0,FX,HNL,LNY,416,2,1
0.0,0.0,72.0,FX,HNL,LNY,416,2,2
0.0,0.0,72.0,FX,HNL,LNY,416,2,3
0.0,0.0,72.0,FX,HNL,LNY,416,2,4
0.0,0.0,72.0,FX,HNL,LNY,416,2,5
0.0,0.0,72.0,FX,HNL,LNY,416,2,6
0.0,0.0,72.0,FX,HNL,LNY,416,2,7
0.0,0.0,72.0,FX,HNL,LNY,416,2,8
0.0,0.0,72.0,FX,HNL,LNY,416,2,9
0.0,0.0,72.0,FX,HNL,LNY,416,2,10
0.0,0.0,72.0,FX,HNL,LNY,416,2,11
0.0,0.0,72.0,FX,HNL,LNY,416,2,12
0.0,0.0,72.0,FX,ILM,MYR,110,2,3
0.0,0.0,72.0,FX,ILM,MYR,110,2,5
0.0,0.0,72.0,FX,LNY,HNL,110,2,8
0.0,0.0,72.0,FX,LNY,HNL,416,2,1
0.0,0.0,72.0,FX,LNY,HNL,416,2,2
0.0,0.0,72.0,FX,LNY,HNL,416,2,3
0.0,0.0,72.0,FX,LNY,HNL,416,2,4
0.0,0.0,72.0,FX,LNY,HNL,416,2,5
0.0,0.0,72.0,FX,LNY,HNL,416,2,6
0.0,0.0,72.0,FX,LNY,HNL,416,2,7
0.0,0.0,72.0,FX,LNY,HNL,416,2,8
0.0,0.0,72.0,FX,LNY,HNL,416,2,9
0.0,0.0,72.0,FX,LNY,HNL,416,2,10
0.0,0.0,72.0,FX,LNY,HNL,416,2,11
0.0,0.0,72.0,FX,LNY,HNL,416,2,12
0.0,0.0,72.0,FX,MYR,ILM,110,2,2
0.0,0.0,72.0,FX,SBA,SBP,416,2,9
0.0,0.0,72.0,FX,SEA,CLM,416,2,1
0.0,0.0,72.0,FX,SEA,CLM,416,2,2
0.0,0.0,72.0,FX,SEA,CLM,416,2,3
0.0,0.0,72.0,FX,SEA,CLM,416,2,4
0.0,0.0,72.0,FX,SEA,CLM,416,2,5
0.0,0.0,72.0,FX,SEA,CLM,416,2,6
0.0,0.0,72.0,FX,SEA,CLM,416,2,7
0.0,0.0,72.0,FX,SEA,CLM,416,2,8
0.0,0.0,72.0,FX,SEA,CLM,416,2,9
0.0,0.0,72.0,FX,SEA,CLM,416,2,10
0.0,0.0,72.0,FX,SEA,CLM,416,2,11
0.0,0.0,72.0,FX,SEA,CLM,416,2,12
0.0,0.0,72.0,KO,DLG,EGX,405,2,7
0.0,0.0,72.0,KO,DLG,EGX,405,2,8
0.0,0.0,72.0,LNY,HNL,LNY,405,2,7
0.0,0.0,72.0,LNY,HNL,LNY,405,2,8
0.0,0.0,72.0,LNY,HNL,LNY,405,2,9
0.0,0.0,72.0,LNY,HNL,LNY,405,2,10
0.0,0.0,72.0,LNY,HNL,LNY,405,2,11
0.0,0.0,72.0,LNY,LNY,HNL,405,2,1
0.0,0.0,72.0,LNY,LNY,HNL,405,2,2
0.0,0.0,72.0,LNY,LNY,HNL,405,2,3
0.0,0.0,72.0,LNY,LNY,HNL,405,2,3
0.0,0.0,72.0,LNY,LNY,HNL,405,2,4
0.0,0.0,72.0,LNY,LNY,HNL,405,2,5
0.0,0.0,72.0,LNY,LNY,HNL,405,2,7
0.0,0.0,72.0,LNY,LNY,HNL,405,2,8
0.0,0.0,72.0,LNY,LNY,HNL,405,2,9
0.0,0.0,72.0,LNY,LNY,HNL,405,2,9
0.0,0.0,72.0,LNY,LNY,HNL,405,2,10
0.0,0.0,72.0,LNY,LNY,HNL,405,2,10
0.0,0.0,72.0,LNY,LNY,HNL,405,2,11
0.0,0.0,72.0,LNY,LNY,HNL,405,2,11
0.0,0.0,73.0,7S,AKI,ANI,412,2,4
0.0,0.0,73.0,7S,AKI,ANI,412,2,6
0.0,0.0,73.0,7S,GLV,OME,412,2,1
0.0,0.0,73.0,7S,GLV,OME,412,2,2
0.0,0.0,73.0,7S,GLV,OME,412,2,3
0.0,0.0,73.0,7S,GLV,OME,412,2,4
0.0,0.0,73.0,7S,GLV,OME,412,2,6
0.0,0.0,73.0,7S,GLV,OME,412,2,7
0.0,0.0,73.0,7S,GLV,OME,412,2,8
0.0,0.0,73.0,7S,GLV,OME,412,2,9
0.0,0.0,73.0,7S,GLV,OME,412,2,10
0.0,0.0,73.0,7S,GLV,OME,412,2,11
0.0,0.0,73.0,7S,GLV,OME,412,2,12
0.0,0.0,73.0,7S,KGX,UNK,412,2,7
0.0,0.0,73.0,7S,KGX,UNK,412,2,9
0.0,0.0,73.0,7S,OME,GLV,412,2,1
0.0,0.0,73.0,7S,OME,GLV,412,2,3
0.0,0.0,73.0,7S,OME,GLV,412,2,4
0.0,0.0,73.0,7S,OME,GLV,412,2,6
0.0,0.0,73.0,7S,OME,GLV,412,2,7
0.0,0.0,73.0,7S,OME,GLV,412,2,8
0.0,0.0,73.0,7S,OME,GLV,412,2,9
0.0,0.0,73.0,7S,OME,GLV,412,2,10
0.0,0.0,73.0,7S,OME,GLV,412,2,11
0.0,0.0,73.0,7S,OME,GLV,412,2,12
0.0,0.0,73.0,7S,PQS,SXP,412,2,9
0.0,0.0,73.0,FX,MDT,SCE,416,2,8
0.0,0.0,73.0,FX,MDT,SCE,416,2,9
0.0,0.0,73.0,FX,MEO,ORF,416,2,1
0.0,0.0,73.0,FX,MEO,ORF,416,2,2
0.0,0.0,73.0,FX,MEO,ORF,416,2,3
0.0,0.0,73.0,FX,MEO,ORF,416,2,4
0.0,0.0,73.0,FX,MEO,ORF,416,2,5
0.0,0.0,73.0,FX,MEO,ORF,416,2,6
0.0,0.0,73.0,FX,MEO,ORF,416,2,7
0.0,0.0,73.0,FX,MEO,ORF,416,2,8
0.0,0.0,73.0,FX,MEO,ORF,416,2,9
0.0,0.0,73.0,FX,MEO,ORF,416,2,10
0.0,0.0,73.0,FX,MEO,ORF,416,2,11
0.0,0.0,73.0,FX,MEO,ORF,416,2,12
0.0,0.0,73.0,FX,ORF,MEO,416,2,1
0.0,0.0,73.0,FX,ORF,MEO,416,2,2
0.0,0.0,73.0,FX,ORF,MEO,416,2,3
0.0,0.0,73.0,FX,ORF,MEO,416,2,4
0.0,0.0,73.0,FX,ORF,MEO,416,2,5
0.0,0.0,73.0,FX,ORF,MEO,416,2,6
0.0,0.0,73.0,FX,ORF,MEO,416,2,7
0.0,0.0,73.0,FX,ORF,MEO,416,2,8
0.0,0.0,73.0,FX,ORF,MEO,416,2,9
0.0,0.0,73.0,FX,ORF,MEO,416,2,10
0.0,0.0,73.0,FX,ORF,MEO,416,2,11
0.0,0.0,73.0,FX,ORF,MEO,416,2,12
0.0,0.0,73.0,L2,OME,GLV,556,2,2
0.0,0.0,74.0,5X,LAN,DTW,622,2,12
0.0,0.0,74.0,7S,ANI,RDV,412,2,6
0.0,0.0,74.0,7S,ANI,RDV,412,2,6
0.0,0.0,74.0,7S,ANI,RDV,412,2,7
0.0,0.0,74.0,7S,ANI,RDV,412,2,7
0.0,0.0,74.0,7S,BKC,OTZ,412,2,1
0.0,0.0,74.0,7S,BKC,OTZ,412,2,2
0.0,0.0,74.0,7S,BKC,OTZ,412,2,3
0.0,0.0,74.0,7S,BKC,OTZ,412,2,4
0.0,0.0,74.0,7S,BKC,OTZ,412,2,6
0.0,0.0,74.0,7S,BKC,OTZ,412,2,7
0.0,0.0,74.0,7S,BKC,OTZ,412,2,8
0.0,0.0,74.0,7S,BKC,OTZ,412,2,9
0.0,0.0,74.0,7S,BKC,OTZ,412,2,10
0.0,0.0,74.0,7S,BKC,OTZ,412,2,11
0.0,0.0,74.0,7S,BKC,OTZ,412,2,12
0.0,0.0,74.0,7S,KKA,UNK,412,2,1
0.0,0.0,74.0,7S,KKA,UNK,412,2,2
0.0,0.0,74.0,7S,KKA,UNK,412,2,6
0.0,0.0,74.0,7S,KKA,UNK,412,2,8
0.0,0.0,74.0,7S,KKA,UNK,412,2,9
0.0,0.0,74.0,7S,KKA,UNK,412,2,10
0.0,0.0,74.0,7S,KKA,UNK,412,2,11
0.0,0.0,74.0,7S,KKA,UNK,412,2,12
0.0,0.0,74.0,7S,OTZ,BKC,412,2,1
0.0,0.0,74.0,7S,OTZ,BKC,412,2,2
0.0,0.0,74.0,7S,OTZ,BKC,412,2,3
0.0,0.0,74.0,7S,OTZ,BKC,412,2,4
0.0,0.0,74.0,7S,OTZ,BKC,412,2,5
0.0,0.0,74.0,7S,OTZ,BKC,412,2,6
0.0,0.0,74.0,7S,OTZ,BKC,412,2,7
0.0,0.0,74.0,7S,OTZ,BKC,412,2,8
0.0,0.0,74.0,7S,OTZ,BKC,412,2,9
0.0,0.0,74.0,7S,OTZ,BKC,412,2,10
0.0,0.0,74.0,7S,OTZ,BKC,412,2,11
0.0,0.0,74.0,7S,OTZ,BKC,412,2,12
0.0,0.0,74.0,7S,OTZ,WLK,412,2,1
0.0,0.0,74.0,7S,OTZ,WLK,412,2,2
0.0,0.0,74.0,7S,OTZ,WLK,412,2,3
0.0,0.0,74.0,7S,OTZ,WLK,412,2,4
0.0,0.0,74.0,7S,OTZ,WLK,412,2,5
0.0,0.0,74.0,7S,OTZ,WLK,412,2,6
0.0,0.0,74.0,7S,OTZ,WLK,412,2,7
0.0,0.0,74.0,7S,OTZ,WLK,412,2,8
0.0,0.0,74.0,7S,OTZ,WLK,412,2,9
